title,description
Turkcell Otomatik Ödeme 2 GB Yüklenmedi.,"Fotoğraflarımı Lifebox'a yüklerken 10 GB yükleme için tarifemden neredeyse 40 GB ekstra fanda tarife aşımı yaparak 10 GB harcanmış. Müşteri hizmetleri, akıllı yüklemeye harcanmış diyor. Lifebox'ta yüklemenin ne kadar olduğu belli, 10 GB yükleme için nasıl oluyor da 50 GB yakın internet kullanabiliyor?"
Turkcell İnternet Hattıma Yüklenmedi.,Turkcell uygulaması üzerinden paket yükleme yaparken. Başka bir numaraya yanlışlıkla paketi yükledim. Para çekildi ama Diğer numaraya ulaşılmıyor ve. İşlemi iptal etmek istiyorum. Bankamı aradım bankam Turkcell üzerinden iptal edebilirsin diye söylediler.
Turkcell'in 45 GB İnternetimi 8 Günde Bitirdiğimi İddia Etmesi,Turkcell hattımda internetim bitti Salla Kazan veya para ile satin aldığım internet paketlerimi sosyal medyada gezerken yemeye başladı aldığım paket 2 3 saat içinde bitiyor. İnternet sitelerine girmeme rağmen girsem daha 1 GB bitirecek bir durum olmamasına rağmen 2 3 saat içinde bitiyor. Oysaki sosyal medya paketimde 2 GB internet var. Sosyal medyadan yemesi gerekiyor.
Turkcell'de Nedense Fazla Harcanan GB'ler,"Turkcell'in 2GB 1000DK paketi nasıl 280 TL olur? Bu ne fiyat, 4 hafta önce 4GB 280 TL idi. Gerçekten abartıyorsunuz. Bir de telsiz kullanımından da alıyorsunuz. Herkes zaten fahiş fiyattan satıyor, insanın az da olsa vicdanı sızlar."
Turkcell İptal Çok Kötü,"Turkcell hattımda Mega 85gb paketimi aylardır kullanıyorum ve bugüne kadar hiçbir şekilde internetim bitmedi. Ancak temmuz ayında Turkcell 8 gün içinde 45 GB internetimin bittiğini, artık sadece sosyal medya paketimin kaldığını söylüyor. Benim telefondan yaptığım bir kullanımla 8 günde 45 GB internet bitirmem mümkün değil, kaldı ki ben şehir değiştirdiğim aylarda günlerce Wi-Fi olmadan kendi internetimi kullanmış, dizi film dahi izlemiş ve hiçbir problem yaşamamıştım. 85 GB gibi fazla bir interneti olan paketi seçme sebebim de bu. Turkcell'i arayıp internet kullanım detaylarımı talep ettim ve bana geçen aylarınkini göndermişler. Bu 8 günü gönderemiyorlarmış onun için ayın bitmesi gerekiyormuş. İnternette araştırdığımda son zamanlarda Turkcell'in özellikle bunu yaptığını ve interneti hızla bitirerek müşterilerini mağdur ettiğini gördüm. Herkes aynı problemi yaşıyor."
Turkcell İnternet Paketim İle İlgili Rahatsızlık,Turkcell internet paketim gece uyurken kendiliğinden sıfırlanmış. Müşteri hizmetlerini aradığımda internet paylaşımı yapıldığını söylediler. Evde internet var ve şahsi telefonumun şifresini benden başka bilen yok. Buna rağmen bilmiyoruz detaylarda öyle görünüyor deyip geçiştiriyorlar. 25 GB internet nasıl oluyor da bitiyor. Gece 2:29 da 6 GB kaldı mesajının ardından 2:53 de komple paket bitmiştir diye bildirim geliyor. Her şeyi geçtim 20 dakika gibi bir sürede 6 GB nasıl bitebiliyor. Müşteri hizmetleri yardımcı olmadı yeteri kadar pahalı olması yetmiyormuş gibi bir de gece internet kendiliğinden bitiyor anlam veremedim.
Turkcell Faturamı Ödedim İnternetim Açılmadı,Gaming oyunu 25 TL diyorsunuz 105 TL olan bakiyem 60 TL'ye düşüyor üstelik oyun açılmadı bile ne olduğunu dahi anlamadan çekilen miktarla şok oldum! Haksız çekilen kısmı talep ediyorum. Ben böyle bir saçmalık görmedim ayrıca üyelik vs oluşuyorsa acil iptalini talep ediyorum.
Turkcell İnternet Paketi Bitip Ek Paket Satıyor Ancak Kullanım Yok,"Müşteri hizmetlerine de bildirdiğim gibi adli makamlara başvurmama rağmen buraya da yazmak istedim. 20 GB internet paketim 1 hafta içinde bitmiş ve 1 gün içinde yaklaşık 6-7 GB ek internet paketi yenilemesi yapılmış ve bunların hepsi voip'e gitmiş. Yaklaşık 4 kez konuştuğum müşteri temsilcilerinin hepsi voip hakkında farklı bir şey söylüyor; biri görüntülü arama, biri sesli arama, biri internet paylaşımı diyor. Bugün arayıp tamamen farklı bir şey söylüyorlar. Ben internet paylaşımı hayatımda bir kez bile yapmamışımdır ve telefonumda da kapalıdır. Gecenin geç saatlerinde, sabah mesaideyken, resmi toplu bir ortamda yanımda şahitlerim varken 1780 MB'lik voip görüşmesi yapmam zaten mümkün değil. Bunun bir haksızlık olup olmadığını sorduğumda da net bir cevap alamıyorum. Telefonum Apple ve Apple destekten telefonumla ilgili bir sorun olmadığı hakkında teyit aldım. Bir firma sattığı hizmetin ne olduğunu bilmek zorundadır. Bir firma sattığı hizmet kötüye kullanılırsa bununla ilgili önlem almak zorundadır. Bunun herhangi bir önlemi olup olmadığını sorduğumda hiçbir önlemi olmadığı söylendi. Müşteri hizmetleriyle konuşma saatlerim ve içerikleri kendimde kayıtlıdır. Firmanın güvenlik zaafiyeti ve bununla ilgili herhangi bir önlem almamasıyla ilgili suç duyurum da bugün yapılmıştır."
Turkcell İnternet Paketim İle İlgili Rahatsızlık,Turkcell hattımda İnternet paketim bitti ve otomatik 1 GB internet paketi satın aldı. Aynı anda mesaj geldi be Turkcell 3 GB paket alarak bu 1gb yerine kullanabileceğimi söyledi. 1 GB paket telefon açık olduğundan direk yüzde 99 a iniyormuş 3gb başvurusu yaptığımda hem 1 GB için ödeme alıyor hem 3 GB için ödeme alıyor. Kurumsal hat olduğundan kendim iptal talebini yapamıyorum ve şirket sorumlusunu aratmam söyleniyor. Kendi saçma sistemimiz yüzünden 60 70 liralık bir işlem için şirket çalışanlarını rahatsız etmemi neden istiyorsunuz anlamıyorum. Hatalı kurgunuzu düzeltip insanları mağdur etmeyi bırakmanız gerekmiyor mu. 1 GB iptal edemiyorsan 3 GB onun yerine sattığını söyleyerek işlem yapmazsın. Resmen insanlara rızası dışında söylenenden farklı ürün satıyorsunuz.
Turkcell Taahhüt Yenileme Aldatmacası,"Saat 14:30'da 5 GB internetim kaldığı bilgisi geldi. Sadece 10 dakika geçti. Paketimin bittiği bilgisi geldi. 50-60 yaşında değiliz ki bilmeyelim neyi nasıl kullandığımızı, nasıl biteceğini. Turkcell müşteri hizmetleri ile görüştüğümde, tarayıcı işlemi görüntülüyorum ya da bir indirme güncelleme mi yaptınız dedi. Telefonumun interneti App Store'a bile kapalı. Ardından çözüm merkezi Facebook kullanmışsınız dedi. Facebook'a kapalı ki oturumum orada açık değil ki orada açık olsa dahi ki asla kullanmıyorum, ne bu kadar bitirebilecek orada dahi internetimi? Dedikleri siz de kontrol edebilirsiniz. Denilen yerde ben onların görüntülediği ve anlattığı şeyleri görüntüleyemiyorum bile. Ben yurt dışında da hat kullandım, böyle saçma bir durumla hiç karşılaşmadım. Çözüm merkezi dediğiniz yerin tek süreç yönetimi de biz böyle görüntülüyoruz efendim, o kadar. Kesinlikle adı var diye kaliteli hizmet alırım diye geçtim ben bu operatöre ama bulunduğum köylerde dahi çekmiyor. Ben para öderken eksiksiz ödüyorsam ben de aldığım hizmeti eksiksiz almak isterim. Adı var, hizmeti kaliteli verir. Sorunu kaliteli çözer dedim ama yasal yollar dışında çözülemeyecek herhalde hiçbir şey. Haksız yere internet hakkımı aldılar ve fahiş fiyata paket almak zorunda kaldım."
Turkcell GB Hızlı Bir Şekilde Tükeniyor Ve Çekmiyor.,"Turkcell ödediğim haklarımı vermiyor. Ben, eşim, annem, ablam, babam 5 kişi Turkcell Platinum Black 30 GB paketindeyiz. Tamamen her şeyimiz aynı ve aynı parayı ödüyorum hepsi için. Ancak ablam, babam ve annem her ay verilen Platinum Black 5 GB interneti ücretsiz alabiliyorken eşim ve ben alamıyoruz. Almaya çalıştığımızda Platinum'a geçmeniz gerekmektedir diyor. Defalarca aradım, zaten Platinum Blacklisiniz diyorlar ama neden alamıyorum. Diğer 3 hat alıyorken diyorum, bilmiyorlar, çözüm sunamıyorlar. En az 15 kere de Turkcell ile mailleştik. Bana uygulamayı sil tekrar yükle demekten başka hiçbir şey sunamıyorlar. Bunu çözemeyecek kadar ne zor olabilir? Bu sorunun artık çözülmesi gerekmektedir. 7 ay oldu, hâlâ uğraşıyorum. Fotoğraflar kanıt niteliğindedir."
Turkcell Yanlış Faturalandırma Ve Mesaj Yağmuru: Kullanılmayan İnternet Paketleri,Merhaba sayın yetkili. 16.07.2024 tarihinde 5 GB fazla internet paketim olmasına rağmen öğlen saatlerinde tükendiğine ait bir mesaj aldım. Operatör firması tarifemde yeteri kadarıyla GB kalmadığını bildiren mesaj gönderdi. Ardından hiç sorgulamadan hi sorgulamadan 3 GB ek paket aldım ve 20 dakika sonra yeni bir mesaj geldi. Almış olduğum ek paket bittiğini bildiriyorlardı. Hiçbir kullanım olmamasına rağmen haksız bir işleme maruz kaldım. Lütfen incelenmesini ve gerekli işlemlerin yapılmasını istemekteyim. Hakkım olan ücretin iadesini istiyorum. Kolaylıklar.
Turkcell Faturasız İnternetim Bittikten Sonra Online Pakete 110 TL Zam,"Öncelikle Turkcell'den 40 GB paket yaptım, 10 gün dayanmadı, ne olduğunu anlamadan bitti. Sonrasında mecbur kaldım, 15 GB ek internet daha aldım, o da nasıl olduysa 5 gün içinde bitti. Fazla internete giren birisi bile değilim. Turkcell paketleri zaten iyice pahalı oldu. Bir de bu internet neden bu kadar çabuk bitiyor, merak ediyorum. En kısa zamanda başka operatöre geçeceğim. Turkcell artık ne yapmaya çalışıyor, anlamış değilim. Bin pişmanım Turkcell'li olduğum için. Yazık size, bu ne biçim bir şeydir arkadaş."
Turkcell Çok Fazla Pahalı,"Ben bir buçuk ay önce Vodafone, Turkcell geçtim. Bana öğrenci internet desteğinin devam edeceğini söylediler. 5 kere sordum. Şimdi devam edemez değişim yapınca diyorlar. Bu kadar sorumsuz olamazlar. Onlar için basit şey benim için büyük sorun. Bunu bir an önce telafi etmeleri lazım."
Turkcell İnternet Paketim İle İlgili Rahatsızlık,"Esneyen paket kullanıyorum ilk 5gb veriyor sonra kullanırsan beşer beşer arttırıyor fakat şöyle bir sıkıntı var paket yenilendi (esnedi) bilgisi, GB bitti bilgisinden önce geliyor ve bu da kontrolsüz bir şekilde paketin yenilenmesine sebep oluyor. Buna bir çözüm getirilmeli artık. Yani bu düpedüz müşteriyle oynamak. Görseli de ekledim, evet kullanıyorum interneti esnettim de fakat bu mesaj sırası böyle olmamalı acilen ilgilenilmeli. Saygılar"
Turkcell Kim GB İster Uygulamasında İnternet Hakkı Sorunu,"Turkcell hattım için uygulama üzerinden haftalık 15 GB internet paketi satın aldım, 3 gün oldu. 200 TL ödedim ama internet hattıma yansımıyor. Müşteri hizmetlerini aradım, durduk yere kapandı. Paketi yaptırdığım gün SMS ile bilgi de verildi. İade istiyorum."
Turkcell Haksız Kazanç Sağlaması,"Sosyal medya paketim var ama kullanamıyorum. Turkcell mağazasından paket yükledim, paketimin içinde 10 GB sosyal medya paketi var ama sosyal medyada kullanamıyorum. Bu durumdan çok şikayetçiyim. Yetkililerin bu durumu düzeltmesini arz ve talep ediyorum. İnternetimi kullanamıyorum."
Turkcell Hatalı Data Kullanım Ekstresi,"Turkcell'de internetin olması gerekenden hızlı bittiğini düşünen var mı? Bende öyle oluyor sanki, mesela 100 MB gerektiren durumda 150 MB harcamak gibi. Bu durum hakkında X'te (Twitter) de bazı hesaplar şikayette bulunmuş hatta bir tane çok takipçili bir hesap bu durumu deney yaparak ispatladığını söyledi"
Turkcell Faturasız İnternetim Bittikten Sonra Online Pakete 110 TL Zam,"Gerçekten ama gerçekten nefret ettim. Turkcell bunu niye kendi kafasına göre yapıyor anlamıyorum. Benim internetim bitmiş, her bir GB 60 TL olmak üzere 3 kere internet paketi tanımlanmış. Asla kabul etmiyorum ve hat değiştireceğim. Evdeki herkes aynı anda."
Turkcell İnternet Kullanımını Açıklasın,"Turkcell'i yaklaşık 2 senedir kullanıyorum. Bundan önce diğer operatördeydim, diğer operatörde de 15 GB satın alıyordum ve 1 ay içinde yetiyordu. Turkcell'e geçtiğimden beri (evde Wi-Fi var, gittiğim yerlerde de Wi-Fi'ye bağlanıyorum) buna rağmen 15 GB asla yetmiyor. Üstelik evde 15 saat geçiriyorsam hücreselim hep kapalı, buna rağmen nasıl oluyorsa 3 günde 5 GB bitiyor. Turkcell'in ağında ciddi bir farklılık olduğu aşikar. Ben diğer operatöre yeniden geçeceğim ama bu şikayeti de göndermek istiyorum."
Turkcell Mobil İnternet Hızı Ve Tüketimi,Turkcell mobil hat müşterisiyim 50 GB internet kullanım hakkım bulunduğu halde internetim garip bir şekilde yenilemeye 9 gün kala bitti. Daha önce böyle bir durumu yaşamadım. Hatta 30 GB Olan internetimi 50 GB yükselttim tatile çıkacağımdan dolayı mobil veri kullanımım yoğun olur diye ancak hangi sebeptense internetim bitti. Müşteri hizmetlerini arayıp talep oluşturmak istediğimde yardımcı olmadılar ve inceleme gereği bile duymuyorlar. Tüketici Hakem Heyeti'ne başvuru da bulunacağım ve bununla ilgili gerekli işlemleri başlatacağım.
Turkcell Paket Önceliğini Kafasına Göre Ayarlıyor,Turkcell'den 25 GB paket aldım ve 1-2 saat içinde 5 GB kaldı şeklinde mesaj geldi. Kullanım detayına baktığımda ise kullanımda 2-3 MB şeklinde çok az kullanım olduğunu görüyorum fakat bana az önce 4 GB kaldı şeklinde bir mesaj geldi. Direkt olarak paketleri kullanım dışı azaltıp mesaj gönderip yanıltmaya çalıştıklarını görüyorum. 4 saatte çok yavaş internetleriyle 20 GB kullandığımı iddia ettikleri kullanım detayını da aşağıya gönderdim.
Turkcell Onayım Dışında Paket Satımı,"Turkcell sosyal medya paketi yerine normal internetimden harcadığını fark ettim. Her şeyi kapatarak sadece YouTube kullandım ve 2 GB normal internetim azaldı, 20 GB sosyal medya interneti duruyor. Böyle giderse internetim bitecek ve durduk yere bilmem kaç liralık ek paket tanımlanacak. Bu sorunun çözülmesini ve internetimin iadesini talep ediyorum. Aksi takdirde başka bir operatöre geçmek durumunda kalacağım."
Turkcell Bizden İnternet Çalıyor,Merhaba Hattımda 2024 yılına kadar VPN hizmeti kullanarak pptp bağlantısı yapıyordum Turkcell VPN bağlantılarını artık kısıtlıyor mu? Uzun zamandır bu sıkıntıyı yaşıyorum artık Turkcell'deki VPN sağlamıyor ya da sağladığı protokol varsa adını lütfeder misiniz? Az önce müşteri hizmetlerinizle konuştum Turkcell de hata olmadığına o kadar eminki beni başka yerlere yönlendiriyor. Fakat ben Türk Telekom ADSL le bu VPN bağlantısını yapabiliyorum haber vermeksizin bu kısıtlama Turkcell de niye? Konu hakkında acil bilgi rica ederim mobil kullanımımı engellemiş durumdadır. Bizler cep telefonunu özgürce kullanım için almıyor muyduk?
Turkcell İnternet Hattıma Yüklenmedi.,"İstanbul Tuzla'da ikamet etmekteyim. Son 3 aydır internet problemi yaşıyorum. Hat full çekmesine ve 4.5G göstermesine rağmen hızı inanılmaz düşük, işlerimin aksamasına sebep oluyor. Kaç kez iletişime geçmiş olsam da düzeltilmedi, düzeltilmesini talep ediyorum."
Turkcell İnternetin Çabuk Bitmesi,"Bir Turkcell kullanıcısı olarak internet önceliğinin ayarlanamamasından şikayetçiyim. Yaklaşık bir hafta önce köye çıktık. Kendi kendime dedim ki ""Bana 20 GB + 10 GB sosyal medya paketi yetmez. En iyisi ek paket alayım."" Velhasıl 50 GB hotshop paketi aldım. Bu süreçte devamlı sosyal medya kullanmama rağmen 10 GB sosyal medya paketim çok yavaş aşağı indi. Varsa yoksa 20 GB'taydan gitti. Dün durumu düzeltmeler için Turkcell müşteri hizmetlerini aradım. Bana ""Paket önceliği diye bir şey var, "" dediler. E kardeşim paket önceliği var da benim bu 20 GB'ım bitince ne olacak? Instagram ve Youtube.com hariç uygulamalardan da MB kesmeye başlayacaksınız. İyi çekiyor diye oldum. Köyden aşağı indiğim gibi ilk işim numara taşımak olacak orası ayrı ama şimdi de rica ediyorum, ben sizi Tüketici Hakem Heyeti'ne şikayet etmeden önce durumu düzeltin. Son bir saatte yaptığım tek şey bilgisayardan MR. Beast izlemekti, bütün verinin 20 GB'dan düşmesi dehşet verici. Aldığım ek paketten de iki gündür o kadar az düşüyor ki ne yapmaya çalıştığınız iyice belli oluyor."
Turkcell'in Bilgi Vermeden Yıllık Abone Yapması Ve İnterneti Kesmesi.,Turkcell müşterisiyim aylık 20 GB internet paketim var evde internet var ve hala yetmiyor. 1 hafta tatile çıktım ek paket aldım 40 GB harcamışım. Allah aşkına 40 GB'lık biz ne yapabiliriz Turkcell özellikle fazla internet kullanımı yapıyor nereye şikayet edeceğimiz belli değil yapılacak bir şey yok. Kendi isteğimle aldığım için bir şey yapılamıyor. Konu internetim çabuk bitmesi ve bizi ek paket almaya zorlanması. Yazık ne diyeyim. Sosyal medya da bu konu konuşulmaya başlandı inşallah daha da artar müşteri kaybedersiniz.
Turkcell Cepten Paranı En İyi Çeken Firma 😂😂,Turkcell mobil internet 2 haftadır hiç çekmiyor. Turkcell'e ilk geçtiğimde çok güzel hız değerleri alıyordum fakat şimdi alamıyorum. 3 kere talep açtım fakat ilerleyen zamanda yatırım yapılacak diye kapatılıyor. İlk zamanlar nasıl bu kadar iyi çekerken şimdi yatırım az diyorlar. Yardım talep ediyorum. Denizli Tavas İlçesi.
